county_fips_full,hurricane_count_5yr,severe_storm_count_5yr,flood_count_5yr,fire_count_5yr,coastal_storm_count_5yr,tropical_storm_count_5yr,tornado_count_5yr,climate_event_count_5yr
22055,10.0,0.0,1.0,0.0,3.0,0.0,0.0,14.0
22057,10.0,0.0,1.0,0.0,3.0,0.0,0.0,14.0
22059,8.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0
22061,8.0,1.0,0.0,0.0,2.0,0.0,0.0,11.0
22063,10.0,0.0,0.0,0.0,3.0,0.0,0.0,13.0
22065,8.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0
22067,8.0,1.0,0.0,0.0,2.0,0.0,0.0,11.0
22069,8.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0
22071,10.0,0.0,0.0,0.0,3.0,0.0,0.0,13.0
22073,8.0,0.0,1.0,0.0,3.0,0.0,0.0,12.0
22075,10.0,0.0,0.0,0.0,3.0,0.0,0.0,13.0
22077,10.0,0.0,2.0,0.0,3.0,0.0,0.0,15.0
22079,8.0,0.0,2.0,0.0,3.0,0.0,0.0,13.0
22081,8.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0
22083,8.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0
22085,8.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0
22087,10.0,0.0,0.0,0.0,3.0,0.0,0.0,13.0
22089,10.0,0.0,0.0,0.0,3.0,0.0,0.0,13.0
22091,10.0,0.0,0.0,0.0,3.0,0.0,0.0,13.0
22093,9.0,0.0,0.0,0.0,3.0,0.0,0.0,12.0
22095,10.0,0.0,0.0,0.0,3.0,0.0,0.0,13.0
22097,10.0,0.0,1.0,0.0,3.0,0.0,0.0,14.0
22099,10.0,0.0,2.0,0.0,3.0,0.0,0.0,15.0
22101,10.0,0.0,2.0,0.0,3.0,0.0,0.0,15.0
22103,9.0,0.0,0.0,0.0,3.0,0.0,0.0,12.0
22105,10.0,0.0,0.0,0.0,3.0,0.0,0.0,13.0
22107,8.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0
22109,10.0,0.0,2.0,0.0,3.0,0.0,0.0,15.0
22111,8.0,1.0,0.0,0.0,2.0,0.0,0.0,11.0
22113,10.0,0.0,0.0,0.0,3.0,0.0,0.0,13.0
22115,8.0,0.0,0.0,0.0,3.0,0.0,0.0,11.0
22117,9.0,0.0,0.0,0.0,3.0,0.0,0.0,12.0
22119,8.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0
22121,9.0,0.0,0.0,0.0,3.0,0.0,0.0,12.0
22123,8.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0
22125,10.0,0.0,2.0,0.0,3.0,0.0,0.0,15.0
22127,8.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0
24009,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24019,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24037,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
25001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
28001,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
28003,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0
28005,5.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0
28007,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
28009,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
28011,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0
28013,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0
28015,2.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0
28017,2.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0
28019,2.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0
28021,3.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0
28023,3.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0
28025,2.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0
28027,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0
28029,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
28031,4.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0
28033,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
28035,6.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0
28037,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
28039,7.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0
28041,6.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0
28043,2.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0
28045,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
28047,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
28049,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
28051,2.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0
28053,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
28055,3.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0
28057,2.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0
28059,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
28061,2.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0
28063,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
28065,5.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0
28067,5.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0
28069,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
28071,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0
28073,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
28075,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
28077,5.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0
28079,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0
28081,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0
28083,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0
28085,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
28087,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
28089,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
28091,5.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0
28093,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
28095,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0
28097,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0
28099,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
28101,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0
28103,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0
28105,2.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0
28107,2.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0
28109,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
28111,6.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0
28113,5.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0
28115,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0
28117,2.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0
28119,2.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0
28121,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
28123,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
28125,3.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0
28127,3.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0
28129,2.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0
28131,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
28133,2.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0
28135,2.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0
28137,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
28139,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
28141,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0
28143,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
28145,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
28147,5.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0
28149,3.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0
28151,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0
28153,6.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0
28155,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0
28157,5.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0
28159,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
28161,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0
28163,3.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0
34001,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
34003,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
34005,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
34007,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
34009,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
34011,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
34013,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
34015,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
34017,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
34019,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
34021,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
34023,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
34025,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
34027,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
34029,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
34031,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
34033,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
34035,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
34037,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
34039,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
34041,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
36001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36005,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
36007,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
36011,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36017,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0
36021,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36023,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
36025,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
36027,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
36039,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36047,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
36049,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
36057,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
36059,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
36061,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
36065,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
36067,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36071,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
36077,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
36079,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
36081,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
36083,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36085,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
36087,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
36091,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
36093,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36095,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36101,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36103,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
36105,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
36107,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0
36111,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
36119,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
36123,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
37001,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
37003,4.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0
37005,5.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0
37007,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
37009,6.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0
37011,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
37013,7.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0
37015,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
37017,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
37019,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
37021,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
37023,4.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0
37025,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
37027,4.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0
37029,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
37031,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
37033,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
37035,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
37037,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
37039,4.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0
37041,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
37043,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
37045,4.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0
37047,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
37049,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
37051,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
37053,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
37055,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
37057,6.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0
37059,5.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0
37061,6.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0
37063,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
37065,4.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0
37067,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
37069,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
37071,4.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0
37073,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
37075,5.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0
37077,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
37079,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
37081,5.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0
37083,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
37085,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
37087,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
37089,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
37091,5.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0
37093,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
37095,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
37097,5.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0
37099,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
37101,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
37103,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
37105,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
37107,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
37109,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
37111,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
37113,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
37115,6.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0
37117,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
37119,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
37121,5.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0
37123,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
37125,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
37127,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
37129,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
37131,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
37133,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
37135,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
37137,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
37139,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
37141,7.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0
37143,5.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0
37145,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
37147,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
37149,5.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0
37151,6.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0
37153,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
37155,6.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0
37157,5.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0
37159,5.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0
37161,4.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0
37163,6.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0
37165,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
37167,5.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0
37169,5.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0
37171,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
37173,4.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0
37175,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
37177,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
37179,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
37181,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
37183,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
37185,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
37187,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
37189,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
37191,6.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0
37193,4.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0
37195,5.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0
37197,5.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0
37199,6.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0
42009,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
42017,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
42029,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
42043,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
42045,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
42057,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
42061,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
42079,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
42091,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
42095,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
42101,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
42107,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
42133,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
44001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
44003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
44005,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
44007,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
44009,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
45001,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
45003,4.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0
45005,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
45007,4.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0
45009,4.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0
45011,4.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0
45013,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
45015,6.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0
45017,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
45019,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
45021,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
45023,4.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0
45025,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
45027,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
45029,6.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0
45031,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
45033,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
45035,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
45037,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
45039,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
45041,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
45043,6.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0
45045,4.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0
45047,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
45049,4.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0
45051,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
45053,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
45055,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
45057,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
45059,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
45061,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
45063,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
45065,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
45067,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
45069,5.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0
45071,4.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0
45073,4.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0
45075,5.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0
45077,4.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0
45079,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
45081,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
45083,4.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0
45085,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
45087,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
45089,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
45091,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
48001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
48005,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
48007,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
48025,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
48029,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
48037,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
48039,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
48047,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
48057,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
48061,2.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0
48063,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
48067,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
48071,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
48073,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
48113,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
48127,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
48131,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
48139,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
48157,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
48159,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
48167,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
48175,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
48183,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
48185,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
48199,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
48201,2.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
48203,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
48215,1.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0
48225,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
48239,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
48241,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
48245,2.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
48247,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
48249,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
48261,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
48273,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
48283,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
48289,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
48291,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
48297,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
48311,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
48313,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
48315,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
48321,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
48339,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
48343,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
48347,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
48351,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
48355,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
48361,2.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
48365,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
48373,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
48387,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
48391,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
